1	"ANQR အကြောင်း"
711   "ဒေသဆိုင်ရာငွေပေးချေမှုစံနှုန်းများ"
712   "ANQR သည် ဒေသတွင်း ငွေပေးချေမှုပုံစံများကို ပံ့ပိုးပေးသည်- UPI/BharatQR (India), PayNow (Singapore), PromptPay (Thailand), PIX (Brazil), SEPA/EPC (ဥရောပ) နှင့် အခြားအရာများ။ တစ်ခုစီတွင် သီးခြားနယ်ပယ်လိုအပ်ချက်များရှိသည် — လိုက်နာမှုရှိစေရန်အတွက် ANQR ၏ ငွေပေးချေမှုပုံစံများကို အသုံးပြုပါ။"
713   "ငွေပေးချေမှုကုဒ်များကို စမ်းသပ်ခြင်း။"
714   "ယေဘူယျ QR စကင်နာများတင်မဟုတ်ဘဲ အမှန်တကယ် ငွေပေးချေမှုအက်ပ်များဖြင့် စမ်းသပ်ပါ။ ငွေပေးချေမှုပမာဏ၊ လက်ခံသူအသေးစိတ်နှင့် ရည်ညွှန်းချက်အကွက်များကို မှန်ကန်စွာ ပိုင်းခြားအတည်ပြုပါ။ အစစ်အမှန်အလင်းရောင်အခြေအနေများဖြင့် အမှန်တကယ်တပ်ဆင်သည့်ပတ်ဝန်းကျင်တွင် စမ်းသပ်ပါ။"
715   "ပုံနှိပ်ရန် အသင့်ရှိ QR ကုဒ်များ- SVG နှင့် PNG"
716   "အဘယ်ကြောင့်ဆိုသော် vector ဖော်မတ်များသည် ပရင့်အတွက် အရေးကြီးကြောင်း၊ ပြီးပြည့်စုံသော အတိုင်းအတာရှိသော QR ကုဒ်များကို ထုတ်ယူနည်း။"
717   "အဘယ်ကြောင့် SVG ကိုပုံနှိပ်ရန်"
718   "SVG (Scalable Vector Graphics) ဖိုင်များတွင် pixels မဟုတ်ဘဲ ပုံသဏ္ဍာန်များ၏ သင်္ချာဆိုင်ရာ ဖော်ပြချက်များပါရှိသည်။ ဆိုလိုသည်မှာ ၎င်းတို့သည် အရည်အသွေးဆုံးရှုံးမှုမရှိဘဲ အဆမတန် အတိုင်းအတာကို ဆိုလိုသည်။ 100px တွင် SVG အဖြစ် တင်ပို့သော QR ကုဒ်သည် ပိုစတာအရွယ်အစားတွင် စုံလင်စွာ ရိုက်နှိပ်မည်ဖြစ်ပြီး တူညီသောအရွယ်အစားရှိ PNG သည် မှုန်ဝါးခြင်း သို့မဟုတ် ပစ်ဇယ်ဇယ်များ ဖြစ်လိမ့်မည်။"
719   "PNG ကိုလက်ခံနိုင်သည့်အခါ"
720   "PNG သည် ကောင်းမွန်စွာအလုပ်လုပ်သောအခါ- (1) သင်သည် နောက်ဆုံးပုံနှိပ်ပြတ်သားမှု (ဥပမာ၊ 300 DPI × ရုပ်ပိုင်းဆိုင်ရာအရွယ်အစား)၊ (2) ကုဒ်ကို အတိုင်းအတာအထိ ချဲ့မည်မဟုတ်ပါ၊ (3) သင်သိထားသည့် ကြည်လင်ပြတ်သားမှုတွင် ဒစ်ဂျစ်တယ်ပြသမှုများကို သင်အသုံးပြုနေပါသည်။ ပြောင်းလွယ်ပြင်လွယ်နှင့် အနာဂတ်ကာကွယ်မှုအတွက် SVG ကို ဦးစားပေးနေဆဲဖြစ်သည်။"
721   "ANQR SVG တင်ပို့မှု ရွေးချယ်စရာများ"
722   "ANQR သည် SVG မုဒ်နှစ်ခုကို ပံ့ပိုးပေးသည်- 'True Vector' သည် မှန်ကန်သောအတိုင်းအတာဖြင့် ချိန်ညှိနိုင်ပြီး Illustrator/Inkscape တွင် တည်းဖြတ်နိုင်သည့် သန့်စင်သောလမ်းကြောင်းကိုအခြေခံသည့် SVG ကို ဖန်တီးပေးပါသည်။ 'Raster Embed' တွင် embedded bitmap အဖြစ် ထပ်ဆင့်ပုံ တစ်ခုခု ပါ၀င်သည် — သင် ထပ်ဆင့်မှုများ လိုအပ်သော်လည်း vector module ပုံသဏ္ဍာန်များကို ဆက်လက် လိုချင်နေချိန်တွင် အသုံးဝင်ပါသည်။"
723   "ပုံနှိပ်လုပ်ငန်းအသွားအလာ ပေါင်းစပ်မှု"
724   "SVG ကို ANQR မှ ထုတ်ယူပြီး သင်၏ ဒီဇိုင်းဆော့ဖ်ဝဲ (InDesign၊ Illustrator၊ Canva Pro) သို့ ထည့်သွင်းပါ။ နောက်ဆုံးပရင့်အရွယ်အစားတွင် QR ကုဒ်ကိုထည့်ကာ တိတ်ဆိတ်ဇုန်ကို ထိန်းသိမ်းထားကြောင်း အတည်ပြုပါ။ ပုံနှိပ်ဆိုင်အများစုသည် PDF ပေးပို့ခြင်းကို နှစ်သက်သည် — သင့်ဒီဇိုင်းဆော့ဖ်ဝဲသည် SVG ကို နောက်ဆုံး PDF တွင် ထည့်သွင်းနိုင်သည်။"
725   "ကြည်လင်ပြတ်သားမှုနှင့် DPI ဆက်တင်များ"
726   "ပုံနှိပ်ရန်အတွက် ရည်ရွယ်ထားသော PNG ထုတ်ယူမှုအတွက်- သင်၏ရုပ်ပိုင်းဆိုင်ရာအရွယ်အစားကို DPI ဖြင့် မြှောက်ပါ။ 300 DPI တွင် 2 လက်မ ကုဒ်သည် 600×600px လိုအပ်သည်။ ANQR ၏ DPI ဆက်တင်သည် ပရင့်ဆော့ဖ်ဝဲအတွက် ဤမက်တာဒေတာကို မြှုပ်နှံထားသည်။ ဖန်သားပြင်များအတွက် 72-96 DPI သည် စံနှုန်းဖြစ်သည်။"
727   "သာမန်ပုံနှိပ်အမှားများကို ရှောင်ကြဉ်ပါ။"
728   "မပြုပါနှင့်- စွမ်းဆောင်ရည်နိမ့် တင်ပို့မှုများကို ချဲ့ထွင်ပါ၊ JPEG (အနုပညာလက်ရာများကို စကင်န်ဖတ်ခြင်း ပျက်သွားသည်) အဖြစ် QR ပုံများကို ချုံ့ပါ)၊ ခေါက်/ဖြတ်ထားသော ဇုန်များတွင် ကုဒ်များ ထည့်ပါ သို့မဟုတ် အပြင်အဆင်များ အံဝင်ခွင်ကျဖြစ်စေရန်အတွက် တိတ်ဆိတ်သောဇုန်များကို လျှော့ချပါ။ လုပ်ပါ- ပစ်မှတ်အရွယ်အစားဖြင့် တင်ပို့ပါ၊ ဆုံးရှုံးမှုမရှိသော ဖော်မတ်များကို အသုံးပြုပါ၊ အမှန်တကယ် ပရင့်နမူနာများကို စမ်းသပ်ပါ။"
729   "ဒစ်ဂျစ်တယ် ဆိုင်းဘုတ်အတွက် သက်ဝင်လှုပ်ရှား QR ကုဒ်များ"
730   "၎င်းတို့ကို စကင်န်ဖတ်နိုင်အောင် ထိန်းသိမ်းထားစဉ် စခရင်များရှိ ကာတွန်း QR ကုဒ်များကို မည်သည့်အချိန်တွင် အသုံးပြုရမည်နည်း။"
731   "ကာတွန်းက ကူညီပေးတယ်။"
732   "အငြိမ်အကြောင်းအရာကို လျစ်လျူရှုထားသည့် အလုပ်များသော ဒစ်ဂျစ်တယ် ဖန်သားပြင်များတွင် အန်နီမေးရှင်းသည် အာရုံစူးစိုက်မှုကို ဖမ်းစားသည်။ သိမ်မွေ့သော ကာတွန်းပုံများ (သွေးခုန်နှုန်း ပျော့ပျောင်းခြင်း၊ အရောင်ပြောင်းခြင်း) စကင်ဖတ်ခြင်းကို မထိခိုက်စေဘဲ မျက်လုံးကို ဆွဲပါ။ အန်နီမေးရှင်းသည်- လက်လီစခရင်များ၊ ပွဲပြသမှုများ၊ အပြန်အလှန်အကျိုးပြုသော kiosks နှင့် ဆိုရှယ်မီဒီယာအကြောင်းအရာများအတွက် အကောင်းဆုံးအလုပ်လုပ်သည်။"
733   "ကာတွန်းက နာကျင်လိုက်တာ"
734   "ကာတွန်းရုပ်ပြကို ရှောင်ကြဉ်ပါ- ငွေပေးချေမှု QR ကုဒ်များ (မြန်နှုန်းကိစ္စများ)၊ အတိုချုံးကြည့်ရှုထားသော ကုဒ်များ (အကူးအပြောင်းကြော်ငြာများ)၊ ညံ့ဖျင်းသော ပြန်လည်ဆန်းသစ်မှုနှုန်းဖြင့် ဖန်သားပြင်ပေါ်ရှိ ကုဒ်များ၊ သို့မဟုတ် ပတ်ဝန်းကျင်တွင် ပြိုင်ဆိုင်သော ပုံရိပ်များစွာရှိသည့်အခါ။ သံသယရှိလျှင် သင်၏ပစ်မှတ်ပရိသတ်နှင့် ကာတွန်းနှင့် အငြိမ်တို့ကို စမ်းသပ်ပါ။"
735   "ဘေးကင်းသော လှုပ်ရှားသက်ဝင်မှု ကန့်သတ်ချက်များ"
736   "ယုံကြည်စိတ်ချရသောစကင်န်ဖတ်ခြင်းအတွက်- ကာတွန်းအမြန်နှုန်းကို နှေးကွေးစေပါ (တစ်ဘောင်လျှင် 200ms+)၊ လျင်မြန်သော မှိတ်တုတ်မှိတ်တုတ်မှိတ်တုတ်မှိတ်တုတ်ကို ရှောင်ကြဉ်ပါ၊ ကာတွန်းတစ်လျှောက်လုံး ခြားနားမှုကို ထိန်းသိမ်းကာ ဖရိမ်စကင်န်တိုင်းကို အမှီအခိုကင်းစေရန် သေချာစေပါ။ ANQR ၏ 'Flicker Safe' temporal dithering သည် strobing အကျိုးဆက်များကို ကာကွယ်ရန် ကူညီပေးသည်။"
737   "အကြံပြုထားသော ကာတွန်းပုံစံများ"
738   "သွေးခုန်နှုန်း- ညင်သာသောအရွယ်အစား တုန်ခါမှုသည် စကင်န်ဖတ်ခြင်းမရှိဘဲ အာရုံစူးစိုက်မှုကို ဆွဲဆောင်သည်။ လှိုင်း- စီးဆင်းနေသောပုံစံများသည် ဖွဲ့စည်းပုံကို နဂိုအတိုင်းထိန်းသိမ်းထားချိန်တွင် ရွေ့လျားမှုကို ပေါင်းထည့်သည်။ အရောင်စက်ဝန်း- အမြင်အာရုံကို ထည့်စဉ်တွင် အသွေးသည် ခြားနားမှုကို ထိန်းသိမ်းသည်။ Shimmer- မော်ဂျူးအစွန်းများရှိ သိမ်မွေ့သော တောက်ပသောအကျိုးသက်ရောက်မှုများ။"
739   "ထည့်သွင်းစဉ်းစားပါ။"
740   "GIF- တစ်လောကလုံး ပံ့ပိုးမှု၊ အရောင် 256 ရောင်အထိ ကန့်သတ်ထားပြီး ပိုကြီးသော ဖိုင်များ။ APNG- အရည်အသွေးပိုကောင်း၊ ဘရောက်ဆာ ပံ့ပိုးမှုနည်းသည်။ ဗီဒီယို (MP4/WebM)- အကောင်းဆုံး အရည်အသွေး၊ ဗီဒီယိုဖွင့်စက် အကြောင်းအရာ လိုအပ်သည်။ ANQR သည် မူရင်းအတိုင်း GIF ကို တင်ပို့သည် — သင့်အမှန်တကယ် ဆိုင်းဘုတ်ဖွင့်စက်တွင် စမ်းသပ်ပါ။"
741   "မျက်နှာပြင်နေရာချထားမှု အကြံပြုချက်များ"
742   "သက်တောင့်သက်သာ စကင်န်ဖတ်သည့် အမြင့်တွင် QR ကုဒ်များကို နေရာချပါ (ရပ်နေသည့် ကြည့်ရှုသူများအတွက် 1.2-1.5 မီတာ)။ ပုံပျက်နေသည့် မျက်နှာပြင်အနားများကို ရှောင်ပါ။ လုံလောက်သော နေထိုင်ချိန်ကို ခွင့်ပြုပါ — ကြည့်ရှုသူများ သတိပြုမိစေရန်၊ ဖုန်းကို ထုတ်ကာ စကင်န်ဖတ်ရန် 5+ စက္ကန့်။ 'Scan Me' ခေါ်ဆိုမှုလုပ်ဆောင်ရန် ထည့်သွင်းစဉ်းစားပါ။"
743   "QR ကုဒ်လုံခြုံရေးနှင့် လိုက်နာမှု"
744   "ဆိတ်ငြိမ်ဇုန်များ၊ ဆန့်ကျင်ဘက်၊ အမှားပြင်ဆင်ခြင်းနှင့် ANQR ၏ Safety Mode မှ ပြဋ္ဌာန်းထားသည်များကို နားလည်ခြင်း။"
745   "ဆိတ်ငြိမ်ဇုန် လိုအပ်ချက်"
746   "ဆိတ်ငြိမ်ဇုန်သည် QR ကုဒ်တိုင်း၏ အနားသတ်လွတ်ဖြစ်သည်။ စကင်န်နာများသည် ကုဒ်ဘောင်များကို ရှာဖွေရန် ဤနေရာ လိုအပ်သည်။ ISO 18004 သည် အနည်းဆုံး module 4 ခုကို အကြံပြုထားသည်။ ဆိတ်ငြိမ်ဇုန်သို့ဖြတ်ခြင်းသည် စကင်ဖတ်စစ်ဆေးခြင်း ချို့ယွင်းခြင်း၏ အဖြစ်အများဆုံး အကြောင်းရင်းဖြစ်သည်။ ANQR ၏ ဘေးကင်းရေးမုဒ်သည် ဤအနိမ့်ဆုံးကို ပြဋ္ဌာန်းထားသည်။"
747   "အလင်းအမှောင် လိုအပ်ချက်"
748   "QR ကုဒ်များသည် ရှေ့နှင့်နောက်ခံအကြား ခြားနားမှုမြင့်မားရန် လိုအပ်သည်။ ISO စံနှုန်းသည် အဖြူပေါ်တွင် အနက်ရောင်ဟု ယူဆသော်လည်း အလင်းအမှောင် မြင့်မားသော ပေါင်းစပ်မှုတိုင်းသည် အလုပ်လုပ်သည်။ ရှောင်ရန်- ခြားနားမှုနည်းသော အရောင်အတွဲများ၊ ဧရိယာများတွင် ခြားနားမှုကို လျှော့ချပေးသော gradients သို့မဟုတ် တိတ်ဆိတ်ဇုန်ကို အနှောင့်အယှက်ဖြစ်စေသော နောက်ခံများ။ ANQR ၏ ဆန့်ကျင်ဘက်အစောင့်တပ်ဖွဲ့သည် ပြဿနာရှိသော ပေါင်းစပ်မှုများအကြောင်း သတိပေးသည်။"
749   "အမှားပြင်ဆင်ခြင်းအား ရှင်းပြခဲ့သည်။"
750   "QR ကုဒ်များတွင် အမှားပြင်ဆင်မှုအတွက် မလိုအပ်သောဒေတာများ ပါဝင်သည်။ အဆင့် L သည် ပျက်စီးမှု 7% ခွင့်ပြုသည်၊ M သည် 15%၊ Q ခွင့်ပြု 25%, H သည် 30% ခွင့်ပြုသည်။ ထပ်ဆင့်ထည့်ခြင်း၊ ပုံဖော်ထားသော ပစ္စည်းများပေါ်တွင် ပုံနှိပ်ခြင်း သို့မဟုတ် ဝတ်ဆင်ရန် မျှော်လင့်သည့်အခါ H (High) ကို အသုံးပြုပါ။ အဆင့်မြင့်ပြင်ဆင်ချက် = အနည်းငယ်ပိုကြီးသော ကုဒ်များ။"
751   "Safety Mode က ဘာတွေလဲ။"
752   "ANQR ၏ ဘေးကင်းရေးမုဒ် (ဟန်ချက်ညီသော သို့မဟုတ် တင်းကျပ်သည်) အလိုအလျောက်- အနိမ့်ဆုံး တိတ်ဆိတ်ဇုန်ကို တွန်းအားပေးသည်၊ ခြားနားမှုနည်းသောအကြောင်း သတိပေးသည်၊ အမှားပြင်ဆင်မှုအဆင့်အပေါ် အခြေခံ၍ ထပ်ဆင့်ပြင်းထန်မှုကို ကန့်သတ်သည်၊ ရှာဖွေသူ/အချိန်/ချိန်ညှိမှုပုံစံများကို ပြုပြင်မွမ်းမံခြင်းမှ ကာကွယ်ပေးပြီး နောက်ဆုံးကုဒ်စကင်ဖတ်စစ်ဆေးမှုများကို မှန်ကန်စွာ အတည်ပြုပေးသည်။"
753   "လိုဂိုနှင့် ထပ်ဆင့်ကန့်သတ်ချက်များ"
754   "ဒေတာ module များ၏ 30% ကျော်ကို ဖုံးအုပ်ထားသည့် ထပ်ဆင့်များသည် H အမှားပြင်ဆင်မှုဖြင့်ပင် စကင်န်မအောင်မြင်နိုင်ချေ အန္တရာယ်ရှိသည်။ ANQR ၏ ECC-Aware မုဒ်သည် ဘေးကင်းသော ကန့်သတ်ချက်များအတွင်း ရှိနေစေရန် ထပ်ဆင့်အကျိုးသက်ရောက်မှုကို ထက်မြက်စွာ ဖြန့်ဝေပါသည်။ ရှာဖွေသူပုံစံများ (ထောင့်စတုရန်းများ) ကို အမြဲတမ်း ပြုပြင်မွမ်းမံထားပါ။"
755   "သီးခြားစက်မှုလုပ်ငန်းများအတွက် လိုက်နာမှု"
756   "အချို့သောစက်မှုလုပ်ငန်းများတွင် တိကျသော QR လိုအပ်ချက်များရှိသည်- ငွေပေးချေမှုစနစ်များသည် တိကျသောကုဒ်နံပါတ်ဖော်မတ်များကို လုပ်ပိုင်ခွင့်ပေးသည်၊ ဆေးဝါးခြေရာခံခြင်း GS1 လိုက်နာမှုလိုအပ်သည်၊ ပွဲလက်မှတ်များသည် ကုဒ်ဝှက်ထားသော payloads လိုအပ်နိုင်သည်။ ANQR သည် ဤစံနှုန်းများကို ပံ့ပိုးသည် — သင့်လျော်သော အကြောင်းအရာအမျိုးအစား နမူနာပုံစံကို အသုံးပြုပါ။"
757   "မီ"
758   "ပြီးနောက်"
759   "လက်ရှိ QR ကမ်ပိန်းကို မြှင့်တင်ပါ။"
760   "ရိုးရိုး QR ကုဒ်ကို တံဆိပ်တပ်ထားသော၊ ဘေးကင်းမှု- အကောင်းဆုံး ဗားရှင်းအဖြစ် ပြောင်းလဲပါ။"
761   "စိန်ခေါ်မှု"
762   "သင့်တွင် ရှိပြီးသား QR ကုဒ်လှုပ်ရှားမှုတစ်ခုရှိသည် — စျေးကွက်ရှာဖွေရေးပစ္စည်းများတွင် ရိုးရိုးအဖြူအမည်းကုဒ်များ ရိုက်နှိပ်ထားနိုင်သည်။ ကုဒ်များသည် အလုပ်ဖြစ်သည်၊ သို့သော် ၎င်းတို့သည် အမှတ်တံဆိပ်တွင် မဟုတ်သည့်အပြင် အကောင်းဆုံး ဆက်တင်များ ရှိနိုင်ပါသည်။ ရှိပြီးသားစကင်န်များကိုမဖျက်ဘဲသင်ဘယ်လိုအဆင့်မြှင့်မလဲ။"
763   "ဖြေရှင်းချက်"
764   "တူညီသောဦးတည်ရာ URL ကိုထားရှိသော်လည်း ANQR ဖြင့် QR ကုဒ်ကို ပြန်လည်ဖန်တီးပါ။ သင့်လိုဂိုကို အလယ်ထပ်လွှာအဖြစ် ထည့်ပါ၊ အမှတ်တံဆိပ်အရောင်များကို အသုံးပြုကာ အဆင့်မြှင့်ထားသော ကုဒ်များကို စိတ်ချယုံကြည်စွာ စကင်န်ဖတ်ကြောင်း သေချာစေရန် Safety Mode ကို ဖွင့်ပါ။ ကုဒ်လုပ်ထားသော အကြောင်းအရာသည် တူညီနေသေးသည်။"
765   "အဆင့်ဆင့်"
766   "1. သင့်လက်ရှိ URL ကို ANQR တွင် ထည့်သွင်းပါ။ 2. Error Correction ကို H (High) သို့ သတ်မှတ်ပါ။ 3. သင့်လိုဂိုကို အပ်လုဒ်လုပ်ပြီး ထပ်ဆင့်မုဒ်ကို 'Center Logo' သို့ သတ်မှတ်ပါ။ 4. ပြင်းထန်မှုကို 60-70% သို့ ချိန်ညှိပါ။ 5. 'Preserve Finder Patterns' ကိုဖွင့်ပါ။ 6. အမှတ်တံဆိပ်အရောင်များကို အသုံးပြုပါ (မြင့်မားသော ခြားနားမှုကို ထိန်းသိမ်းပါ)။ 7. Safety Mode 'Balanced' ကို ဖွင့်ပါ။ 8. စကင်နာအက်ပ်များစွာဖြင့် စမ်းသပ်ပါ။ 9. ပရင့်ပြောင်းလွယ်ပြင်လွယ်ရှိရန်အတွက် SVG အဖြစ် တင်ပို့ပါ။"
767   "ဘာကြောင့် အလုပ်လုပ်တာလဲ။"
768   "QR ကုဒ်သည် တူညီသော URL ကို ကုဒ်လုပ်ထားသောကြောင့် လက်ရှိရိုက်နှိပ်ထားသော ကုဒ်များနှင့် အမှတ်တံဆိပ်အသစ်ကုဒ်များ နှစ်ခုလုံး အလုပ်လုပ်ပါသည်။ မြင့်မားသောအမှားပြင်ဆင်မှုသည် လိုဂိုထပ်ဆင့်ခြင်းအတွက် လျော်ကြေးပေးသည်။ Safety Mode သည် ဒီဇိုင်းရွေးချယ်မှုများတွင် စကင်န်ဖတ်နိုင်မှုကို အလျှော့မပေးကြောင်း သေချာစေသည်။"
769   "Generator တွင် ပြန်လည်ဖန်တီးပါ။"
770   "အမှတ်တံဆိပ်ပါကင်ပိန်း QR ကုဒ်များအတွက် ဆက်တင်များဖြင့် ANQR ကိုဖွင့်ပါ။"
771   "အမှတ်တံဆိပ်ပါ လက်လီငွေပေးချေမှု QR"
772   "စကင်န်ယုံကြည်စိတ်ချရမှုနှင့်အတူ အမှတ်တံဆိပ်ကို ဟန်ချက်ညီစေမည့် ငွေပေးချေမှု QR ကို ဒီဇိုင်းဆွဲပါ။"
773   "စိန်ခေါ်မှု"
774   "သင့်လက်လီလုပ်ငန်းသည် တင်းကျပ်သော ငွေပေးချေမှုစနစ်လိုအပ်ချက်များနှင့်ကိုက်ညီနေချိန်တွင် သင့်အမှတ်တံဆိပ်အထောက်အထားနှင့်ကိုက်ညီသော ငွေပေးချေမှု QR ကုဒ်များ လိုအပ်ပါသည်။ ယေဘူယျအားဖြင့် အဖြူအမည်း ငွေပေးချေမှုကုဒ်များ အလုပ်လုပ်သော်လည်း တံဆိပ်ရိုက်ခြင်းဆိုင်ရာ အခွင့်အလမ်းများကို လက်လွတ်သွားစေသည်။"
775   "ဖြေရှင်းချက်"
776   "ရှေးရိုးဆန်သောအမှတ်တံဆိပ်ဖြင့် ANQR ၏ငွေပေးချေမှုပုံစံများ (UPI၊ PayNow၊ SEPA စသည်ဖြင့်) ကိုသုံးပါ။ သင့်လိုဂိုကို သေးငယ်ပြီး အလယ်ဗဟိုတွင်ထည့်ပါ၊ အဖြူနောက်ခံကို ထိန်းသိမ်းထားစဉ် အရှေ့ဘက်အတွက် အမှတ်တံဆိပ်အရောင်များကို အသုံးပြုကာ အမြင့်ဆုံးအမှားပြင်ဆင်မှုအဆင့်ကို အသုံးပြုပါ။"
777   "ဒီဇိုင်းကန့်သတ်ချက်များ"
778   "ဖောက်သည်အတွေ့အကြုံကောင်းအတွက် ငွေပေးချေမှုကုဒ်များကို 1 စက္ကန့်အတွင်း စကန်ဖတ်ရပါမည်။ ၎င်းသည် စိတ်ကြိုက်ပြင်ဆင်မှု မည်မျှစိတ်ချရသည်ကို ကန့်သတ်သည်- ကုဒ်ဧရိယာ၏ 15% အောက်ရှိ လိုဂို၊ ရှာဖွေသူပုံစံ ပြုပြင်မွမ်းမံမှု၊ အနည်းဆုံး 4-module တိတ်ဆိတ်ဇုန်၊ နှင့် အမှန်တကယ် ငွေပေးချေမှုအက်ပ်များ (ယေဘုယျစကင်နာများတင်မဟုတ်) ဖြင့် စမ်းသပ်ပါ။"
779   "အကြံပြုထားသော ဆက်တင်များ"
780   "အမှားပြင်ခြင်း- H (မြင့်)။ တိတ်ဆိတ်ဇုန်- 4+ မော်ဂျူးများ။ မော်ဂျူးပုံစံ- စတုရန်းပုံ (အယုံကြည်ရဆုံး)။ လိုဂိုထပ်ဆင့်ခြင်း- ပြင်းထန်မှု 50-60% အမြင့်ဆုံး။ ဘေးကင်းရေးမုဒ်- တင်းကျပ်သည်။ သင့်ငွေပေးချေမှုအက်ပ် (Google Pay၊ ဘဏ်အက်ပ်စသည်ဖြင့်) ဖြင့် အမြဲစမ်းသပ်ပါ။"
781   "ဒီချဉ်းကပ်မှုက ဘာကြောင့် အလုပ်ဖြစ်တာလဲ။"
782   "ကွန်ဆာဗေးတစ်အမှတ်တံဆိပ်သည် သင့်ကုန်အမှတ်တံဆိပ်အထောက်အထားကိုပြသနေချိန်တွင် ငွေပေးချေမှုအက်ပ်များကို လျင်မြန်စွာစကင်န်ဖတ်ကြောင်း သေချာစေသည်။ တိတ်ဆိတ်ဇုန်နှင့် အမှားပြင်ဆင်ခြင်းသည် ရောင်းသည့်အချိန်တွင် ပုံနှိပ်မူကွဲများနှင့် ပတ်ဝန်းကျင်ဆိုင်ရာအချက်များအတွက် အနားသတ်ပေးသည်။"
783   "ပုံနှိပ်ခြင်း အတိုင်းအတာ- PNG နှင့် SVG"
784   "ကြီးမားသောပုံနှိပ်အရွယ်အစားတွင် raster နှင့် vector အကြားခြားနားချက်ကိုကြည့်ပါ။"
785   "စိန်ခေါ်မှု"
786   "ပိုစတာများ၊ နဖူးစည်းများ သို့မဟုတ် ဆိုင်းဘုတ်ကြီးများ ပုံနှိပ်ရန်အတွက် သင်သည် QR ကုဒ်များ လိုအပ်ပါသည်။ သေးငယ်သော pixel အရွယ်အစားဖြင့် ထုတ်ယူပြီးနောက် အရွယ်အစားကို ချဲ့ထွင်ခြင်းသည် မှုန်ဝါးခြင်း၊ စကင်န်ဖတ်၍မရနိုင်သော ကုဒ်များကို ထုတ်လုပ်သည်။"
787   "ပိုစတာအရွယ်အစားတွင် PNG"
788   "200×200px PNG အဖြစ် တင်ပို့လိုက်သော QR ကုဒ်ကို 30 စင်တီမီတာ (12လက်မ) သို့ အတိုင်းအတာဖြင့် ချဲ့ထားသည်မှာ သိသာထင်ရှားစွာ ပစ်ဇယ်ပုံဖြစ်သွားသည်။ မော်ဂျူးသည် ခြားနားမှုနှင့် စကင်နာယုံကြည်စိတ်ချရမှုကို လျှော့ချပေးသည်။ ၎င်းသည် အဖြစ်အများဆုံး ပရင့် QR ချို့ယွင်းမှုဖြစ်သည်။"
789   "ပိုစတာအရွယ်အစားတွင် SVG"
790   "SVG စကေးအဖြစ် တင်ပို့သည့် အလားတူ QR ကုဒ်ကို မည်သည့်အရွယ်အစားသို့မဆို စုံလင်စွာ ချိန်ညှိသည်။ မော်ဂျူးအစွန်းများသည် ပစ်ဇယ်အခြေခံမဟုတ်ဘဲ သင်္ချာနည်းအရ သတ်မှတ်ထားသောကြောင့် ပြတ်သားနေပါသည်။ ၎င်းသည် 5 စင်တီမီတာ သို့မဟုတ် 5 မီတာတွင် ပုံနှိပ်သည်ဖြစ်စေ အလုပ်လုပ်သည်။"
791   "အလုပ်အသွားအလာကို ထုတ်ယူပါ။"
792   "ANQR တွင်- 1. သင့် QR ကုဒ်ကို မည်သည့်အစမ်းကြည့်ရှုမှုအရွယ်အစားတွင်မဆို ပုံစံထုတ်ပါ။ 2. Output ဆက်တင်များသို့ သွားပါ။ 3. ဖော်မတ်- SVG ကို ရွေးပါ။ 4. တိုးချဲ့နိုင်သောလမ်းကြောင်းများအတွက် 'True Vector' ကိုဖွင့်ပါ။ 5. သင့်ဒီဇိုင်းဆော့ဖ်ဝဲလ်သို့ တင်ပို့ပြီး တင်သွင်းပါ။ 6. နောက်ဆုံးပုံနှိပ်အရွယ်အစားသို့ အတိုင်းအတာအထိ - ၎င်းသည် ပြတ်သားနေပါသည်။"
793   "အရည်အသွေးမြင့် PNG ကို ဘယ်အချိန်မှာ သုံးမလဲ။"
794   "သင့်လုပ်ငန်းအသွားအလာမှာ PNG လိုအပ်ပါက- နောက်ဆုံး ပစ်ဆယ်အတိုင်းအတာများ (ရုပ်ပိုင်းဆိုင်ရာအရွယ်အစား × DPI) ကို တွက်ချက်ပါ။ 10cm ကုဒ်တစ်ခုအတွက် 300 DPI: 10cm ≈ 4 inches × 300 = 1200px။ 1200×1200px ဖြင့် ထုတ်ယူပါ။ ၎င်းသည် စကေးမချဘဲ ပုံနှိပ်အရည်အသွေးရလဒ်များကို ပေးသည်။"
795   "လှုပ်ရှားနေသော ဆိုင်းဘုတ် QR"
796   "စကင်န်ယုံကြည်စိတ်ချရမှုကို ထိန်းသိမ်းထားစဉ် အာရုံစူးစိုက်မှုကို ဖမ်းစားနိုင်သော ကာတွန်းကို ထည့်ပါ။"
797   "စိန်ခေါ်မှု"
798   "သင်၏ ဒစ်ဂျစ်တယ် ဆိုင်းဘုတ်သည် အာရုံစူးစိုက်မှု အတွက် ပြိုင်ဆိုင်သည်။ ကာတွန်းအကြောင်းအရာများကြားတွင် တည်ငြိမ်သော QR ကုဒ်များကို လျစ်လျူရှုထားသည်။ သို့သော် ပြင်းထန်သော ကာတွန်းသည် စကင်ဖတ်ခြင်းကို ချိုးဖျက်နိုင်သည်။"
799   "အန္တရာယ်ကင်းတဲ့ ကာတွန်းတွေချည်းပါပဲ။"
